source,target,value
Rand,Dhearic,20
Rand,Semaradrid,9
Rand,Erim,7
Rand,Tylin,5
Rand,Nisao,3
Rand,Norowhin,1
Rand,Bael,64
Rand,Bodewhin,7
Rand,Marce,4
Rand,Verin,48
Rand,Alanna,82
Rand,Dagendra,5
Rand,Tomas,5
Rand,Larine,13
Rand,Tam,5
Rand,Elle,3
Rand,Henre,3
Rand,Janya,5
Rand,Anaiya,11
Rand,Tarna,4
Rand,Berelain,161
Rand,Amys,26
Rand,Gawyn,62
Rand,Beira,2
Rand,Urien,28
Rand,Ellorien,7
Rand,Luan,12
Rand,Abelle,12
Rand,Dyelin,31
Rand,Tigraine,8
Rand,Hamad,16
Rand,Corman,16
Rand,Havien,12
Rand,Rhuarc,83
Rand,Mangin,12
Rand,Idrien,44
Rand,Kin,2
Rand,Mervin,9
Rand,Dedric,6
Rand,Herid,11
Rand,Sorilea,34
Rand,Niella,9
Rand,Simaan,4
Rand,Meilan,20
Rand,Melaine,58
Rand,Colavaere,8
Rand,Bari,11
Rand,Haman,172
Rand,Soong,2
Rand,Covril,75
Rand,Cassin,3
Rand,Loial,78
Rand,Erith,8
Rand,Nandera,79
Rand,Padan,4
Rand,Sarene,3
Rand,Caldin,9
Rand,Deira,3
Rand,Desora,7
Rand,Dimir,4
Rand,Reene,14
Rand,Ishara,11
Rand,Artur,8
Rand,Coiren,52
Rand,Nesune,11
Rand,Alviarin,4
Rand,Zaida,3
Rand,Jahar,18
Rand,Carlinya,6
Rand,Aeron,6
Rand,Daerid,19
Rand,Nalesean,1
Rand,Talmanes,3
Rand,Vanin,1
Rand,Lini,10
Rand,Mother,5
Rand,Lelaine,5
Rand,Pips,8
Rand,Merana,89
Rand,Dorindha,1
Rand,Kairen,6
Rand,Rafela,17
Rand,Demira,24
Rand,Berenicia,6
Rand,Dara,6
Rand,Saeric,4
Rand,Torval,6
Rand,Faile,68
Rand,Chiad,8
Rand,Alsbet,5
Rand,Mist,6
Rand,Gaul,14
Rand,Serden,1
Rand,Radlin,1
Rand,Faeldrin,6
Rand,Masuri,6
Rand,Mahiro,11
Rand,Bera,16
Rand,Kiruna,14
Rand,Dobraine,33
Rand,Maringil,10
Rand,Gueyam,6
Rand,Bain,5
Rand,Lady,1
Rand,Katerine,3
Rand,Perrin,2
Rand,Stayer,4
Rand,Dannil,11
Rand,Benji,4
Rand,Aram,12
Rand,Erian,13
Rand,Jisao,5
Morgase,Ailron,64
Morgase,Lamgwin,17
Morgase,Lini,55
Morgase,Breane,52
Morgase,Pedron,15
Morgase,Dyelin,19
Morgase,Basel,13
Morgase,Jen,2
Morgase,Norowhin,6
Morgase,Marande,20
Morgase,Marewin,5
Morgase,Jarid,5
Morgase,Abelle,13
Morgase,Ellorien,8
Morgase,Bael,3
Morgase,Reene,8
Morgase,Halwin,11
Morgase,Creator,6
Morgase,Tigraine,41
Morgase,Berelain,3
Morgase,Torwyn,4
Morgase,Einor,2
Morgase,Rafela,5
Morgase,Seonid,5
Morgase,Moiraine,6
Morgase,Kiruna,6
Morgase,Taringail,6
Moiraine,Two,10
Moiraine,Ilyena,2
Moiraine,Mat,11
Moiraine,Betse,5
Moiraine,Egwene,27
Moiraine,Mattin,4
Moiraine,Myrelle,4
Moiraine,Bael,5
Moiraine,Verin,9
Moiraine,Alanna,34
Moiraine,Dagdara,5
Moiraine,Aviendha,6
Moiraine,Naean,2
Moiraine,Gitara,6
Moiraine,Berelain,7
Moiraine,Kin,5
Moiraine,Herid,2
Moiraine,Selande,5
Moiraine,Laman,4
Moiraine,Haman,15
Moiraine,Padan,4
Moiraine,Liah,2
Moiraine,Galina,26
Moiraine,Sarene,28
Moiraine,Erian,5
Moiraine,Reene,6
Moiraine,Coiren,9
Moiraine,Nesune,5
Moiraine,Delana,5
Moiraine,Melaine,9
Moiraine,Merana,4
Moiraine,Sorilea,3
Two,Carenna,5
Two,Zarine,15
Two,Sharmad,5
Two,Rhea,15
Two,Cenn,15
Two,Davram,2
Two,Thad,5
Two,Faile,50
Two,Espara,10
Two,Liale,4
Two,Daise,5
Two,Ewin,5
Two,Edelle,4
Two,Milla,2
Two,Calle,4
Two,Tam,11
Two,Aram,10
Two,Perrin,19
Two,Gwil,2
Two,Damer,5
Two,Sulin,12
Two,Semaradrid,5
Two,Leiran,4
Two,Carlinya,5
Two,Logain,6
Two,Darea,4
Two,Mat,15
Two,Verin,34
Two,Bael,13
Two,Alanna,51
Two,Larine,3
Two,Bodewhin,5
Two,Owein,5
Two,Egwene,41
Two,Dyelin,4
Two,Tigraine,1
Two,Havien,5
Two,Haman,2
Two,Pedron,4
Two,Covril,4
Two,Loial,3
Two,Talmanes,5
Two,Gawyn,3
Two,Harilin,5
Two,Aviendha,13
Two,Nandera,1
Two,Bela,6
Two,Vanin,3
Two,Melaine,4
Two,Seonid,5
Two,Chiad,6
Two,Gaul,4
Two,Alsbet,4
Two,Mahiro,3
Two,Dannil,39
Two,Tomas,6
Two,Kairen,1
Two,Frielle,5
Two,Berelain,2
Two,Rhuarc,11
Two,Wildfire,9
Two,Half,5
Two,Urien,12
Two,Kiruna,10
Two,Stepper,6
Two,Dobraine,8
Two,Bera,5
Two,Galina,2
Two,Sevanna,5
Tiana,Beonin,2
Tiana,Myrelle,6
Tiana,Theodrin,5
Tiana,Faolain,5
Logain,Lelaine,10
Logain,Burin,27
Logain,Gorin,6
Logain,Mazrim,9
Logain,Min,4
Logain,Javindhra,6
Logain,Guaire,5
Logain,Tarna,9
Logain,Talmanes,5
Logain,Juilin,4
Logain,Theodrin,2
Logain,Beonin,4
Logain,Nisao,10
Logain,Romanda,7
Logain,Carlinya,4
Logain,Egwene,13
Logain,Delana,9
Logain,Mat,3
Logain,Faeldrin,4
Logain,Chesa,5
Jaril,Seve,18
Seve,Dagdara,2
Gareth,Jisao,5
Gareth,Tarna,6
Gareth,Theodrin,3
Gareth,Merana,1
Gareth,Egwene,17
Gareth,Vanin,5
Gareth,Talmanes,2
Gareth,Merilille,2
Gareth,Tylin,5
Janya,Anaiya,11
Janya,Min,5
Janya,Delana,120
Janya,Nicola,10
Janya,Lelaine,17
Janya,Romanda,10
Janya,Kwamesa,6
Janya,Egwene,12
Anaiya,Myrelle,18
Anaiya,Carlinya,33
Anaiya,Morvrin,17
Anaiya,Alviarin,5
Anaiya,Nicola,26
Anaiya,Egwene,70
Anaiya,Sammael,2
Anaiya,Nildra,5
Anaiya,Beonin,12
Anaiya,Chesa,2
Anaiya,Mother,2
Anaiya,Aviendha,16
Min,Aviendha,27
Min,Egwene,12
Min,Merana,34
Min,Enaila,13
Min,Alanna,6
Min,Sulin,33
Min,Melaine,74
Min,Valinde,12
Min,Seonid,10
Min,Calle,4
Min,Faile,29
Min,Chiad,3
Min,Pelivar,4
Min,Verin,3
Min,Mahiro,4
Min,Kiruna,7
Min,Bera,1
Min,Jalani,3
Min,Herid,5
Min,Berelain,12
Min,Somara,4
Min,Loial,2
Min,Sorilea,10
Min,Idrien,2
Min,Galina,12
Min,Coiren,6
Zarine,Faile,28
Zarine,Perrin,3
Zarine,Deira,21
Faile,Daise,18
Faile,Cenn,2
Faile,Espara,6
Faile,Jon,2
Faile,Liale,6
Faile,Thad,8
Faile,Edelle,5
Faile,Perrin,27
Faile,Elam,8
Faile,Elwinn,9
Faile,Milla,14
Faile,Calle,12
Faile,Tam,5
Faile,Gawyn,5
Faile,Larine,6
Faile,Alanna,23
Faile,Swallow,11
Faile,Aram,10
Faile,Chiad,37
Faile,Gaul,19
Faile,Vilnar,5
Faile,Bain,24
Faile,Lerian,5
Faile,Verin,5
Faile,Davram,15
Faile,Deira,2
Faile,Sulin,50
Faile,Demira,3
Faile,Dannil,4
Faile,Mahiro,3
Faile,Loial,56
Faile,Berelain,117
Faile,Nandera,3
Faile,Sorilea,5
Faile,Dobraine,18
Faile,Meilan,4
Faile,Rhuarc,12
Faile,Manal,1
Faile,Stayer,5
Faile,Amys,6
Mist,Sharmad,5
Mist,Ailron,6
Mist,Lini,5
Mist,Sammael,5
Mist,Padan,1
Mist,Larine,4
Mist,Haman,8
Sharmad,Rhea,20
Sharmad,Wil,5
Wil,Hu,24
Daise,Edelle,21
Daise,Elwinn,11
Daise,Perrin,3
Daise,Lady,11
Daise,Milla,9
Cenn,Perrin,9
Cenn,Davram,3
Cenn,Master,8
Perrin,Edelle,4
Perrin,Egwene,2
Perrin,Mat,16
Perrin,Aram,9
Perrin,Vilnar,3
Perrin,Gaul,12
Perrin,Sulin,13
Perrin,Nandera,12
Perrin,Merana,5
Perrin,Berelain,3
Perrin,Rhuarc,7
Perrin,Loial,9
Perrin,Sorilea,4
Perrin,Galina,4
Perrin,Havien,1
Perrin,Stayer,4
Perrin,Half,6
Perrin,Elora,5
Perrin,Kiruna,6
Perrin,Verin,4
Perrin,Bera,4
Perrin,Dobraine,6
Davram,Nasin,1
Davram,Enaila,5
Davram,Tenobia,4
Davram,Bael,8
Jon,Thad,11
Thad,Espara,5
Edelle,Milla,23
Edelle,Elwinn,14
Elwinn,Milla,15
Elwinn,Therille,4
Milla,Lady,5
Lady,Vanin,6
Lady,Colavaere,6
Dav,Ewin,6
Ewin,Elam,12
Gwil,Hal,6
Hal,Calle,3
Hal,Jisao,15
Hal,Rajar,6
Tam,Aram,16
Tam,Abell,6
Tam,Kari,6
Tam,Larine,2
Tam,Egwene,6
Aram,Gaul,8
Aram,Dannil,16
Aram,Verin,5
Aram,Bera,4
Aram,Loial,19
Aram,Kiruna,1
Gawyn,Jisao,17
Gawyn,Pedron,6
Gawyn,Egwene,51
Gawyn,Coiren,17
Gawyn,Katerine,5
Gawyn,Galad,22
Gawyn,Taringail,4
Gawyn,Sorilea,16
Gawyn,Berelain,4
Gawyn,Cowinde,10
Gawyn,Nesune,13
Gawyn,Aeron,3
Gawyn,Estair,8
Gawyn,Erian,5
Gawyn,Arilyn,5
Gawyn,Bair,4
Gawyn,Amys,4
Gawyn,Carilo,4
Gawyn,Alviarin,9
Gawyn,Galina,9
Gawyn,Sevanna,5
Gawyn,Rajar,3
Gawyn,Benji,22
Benji,Galina,10
Eamon,Pedron,3
Eamon,Darlin,5
Eamon,Delana,5
Pedron,Jen,6
Pedron,Haman,4
Pedron,Dimir,2
Pedron,Coiren,1
Pedron,Beslan,4
Pedron,Jaichim,5
Egwene,Coiren,43
Egwene,Somara,30
Egwene,Myrelle,90
Egwene,Carlinya,26
Egwene,Lelaine,26
Egwene,Mat,105
Egwene,Alanna,7
Egwene,Berelain,130
Egwene,Melaine,83
Egwene,Cowinde,59
Egwene,Juric,5
Egwene,Amys,73
Egwene,Sevanna,34
Egwene,Mora,6
Egwene,Aviendha,56
Egwene,Rhuarc,35
Egwene,Sorilea,256
Egwene,Niella,35
Egwene,Artur,2
Egwene,Sulin,5
Egwene,Padan,5
Egwene,Loial,5
Egwene,Sammael,5
Egwene,Rodera,31
Egwene,Doilan,3
Egwene,Nesune,71
Egwene,Sarene,19
Egwene,Tialin,6
Egwene,Galldrian,8
Egwene,Timolan,3
Egwene,Arilyn,14
Egwene,Alwin,4
Egwene,Katerine,3
Egwene,Aeron,9
Egwene,Estair,35
Egwene,Surandha,38
Egwene,Erian,4
Egwene,Galina,10
Egwene,Alviarin,2
Egwene,Therava,3
Egwene,Malindhe,5
Egwene,Bair,6
Egwene,Morvrin,21
Egwene,Taric,4
Egwene,Bela,40
Egwene,Romanda,189
Egwene,Kwamesa,15
Egwene,Samalin,24
Egwene,Malind,6
Egwene,Delana,10
Egwene,Chesa,92
Egwene,Theodrin,3
Egwene,Nisao,8
Egwene,Tabiya,5
Egwene,Jak,3
Egwene,Tylin,10
Egwene,Juilin,13
Egwene,Mother,28
Egwene,Vanin,4
Egwene,Talmanes,16
Egwene,Merilille,4
Egwene,Vandene,10
Egwene,Merana,6
Coiren,Mil,1
Coiren,Katerine,16
Coiren,Sevanna,14
Coiren,Erian,17
Coiren,Galina,60
Coiren,Arilyn,16
Coiren,Timolan,5
Coiren,Sorilea,8
Coiren,Sarene,25
Coiren,Beldeine,6
Coiren,Somara,5
Coiren,Nesune,23
Coiren,Alviarin,6
Coiren,Aeron,4
Coiren,Merana,22
Coiren,Alanna,26
Coiren,Barthanes,4
Coiren,Berelain,5
Coiren,Sammael,4
Coiren,Ilyena,4
Coiren,Chiad,1
Coiren,Dannil,3
Coiren,Kiruna,6
Katerine,Sevanna,11
Katerine,Nesune,10
Katerine,Galina,36
Katerine,Therava,3
Katerine,Erian,10
Katerine,Sarene,6
Sevanna,Galina,18
Sevanna,Therava,26
Sevanna,Couladin,6
Sevanna,Suladric,6
Sevanna,Desaine,15
Sevanna,Amys,8
Sevanna,Berelain,11
Sevanna,Rhuarc,11
Sevanna,Emerys,6
Sevanna,Sorilea,21
Sevanna,Aeron,6
Sevanna,Nesune,6
Erian,Nesune,6
Erian,Sarene,26
Erian,Berelain,6
Erian,Vitalien,5
Erian,Galina,74
Erian,Mayam,4
Erian,Ilyena,2
Nesune,Rhuarc,3
Nesune,Sorilea,5
Nesune,Sarene,21
Nesune,Arilyn,6
Nesune,Meilan,7
Nesune,Galina,34
Nesune,Alviarin,5
Nesune,Jesse,8
Nesune,Jur,5
Galina,Theodrin,1
Galina,Sarene,25
Galina,Alviarin,27
Galina,Beldeine,5
Galina,Alanna,5
Galina,Mesaana,2
Galina,Elmindreda,16
Galina,Carilo,4
Galina,Rashan,5
Galina,Bartol,2
Galina,Kiruna,3
Therava,Berelain,5
Therava,Emerys,6
Couladin,Suladric,6
Ailron,Lini,10
Ailron,Breane,5
Ailron,Verin,3
Ailron,Sammael,6
Ailron,Roedran,1
Ailron,Basel,5
Ailron,Juilin,4
Basel,Lamgwin,47
Basel,Einor,4
Basel,Lini,5
Basel,Mat,2
Lamgwin,Breane,7
Lamgwin,Lini,2
Lini,Breane,20
Lini,Torwyn,2
Verin,Alanna,280
Verin,Larine,22
Verin,Sulin,5
Verin,Ihvon,4
Verin,Tomas,9
Verin,Elle,11
Verin,Azril,10
Verin,Balinor,5
Verin,Owein,6
Verin,Bodewhin,5
Verin,Merana,129
Verin,Stevan,4
Verin,Demira,22
Verin,Seonid,8
Verin,Kiruna,27
Verin,Masuri,5
Verin,Dannil,5
Dyelin,Bael,3
Dyelin,Abelle,6
Dyelin,Naean,3
Dyelin,Luan,21
Dyelin,Ellorien,15
Dyelin,Kari,3
Dyelin,Gitara,5
Dyelin,Tigraine,5
Dyelin,Ishara,6
Dyelin,Arathelle,6
Dyelin,Somara,6
Dyelin,Nandera,2
Galad,Taringail,10
Galad,Tigraine,5
Artur,Guaire,5
Artur,Tumad,1
Artur,Mat,1
Artur,Souran,4
Artur,Anarina,6
Artur,Davian,5
Guaire,Yurian,6
Guaire,Raolin,5
Semirhage,Mesaana,57
Semirhage,Sammael,7
Semirhage,Rashan,5
Semirhage,Cabriana,11
Semirhage,Merana,2
Mesaana,Sammael,13
Lews,Ishamael,10
Lews,Sammael,4
Sammael,Tumad,4
Sammael,Weiramon,32
Sammael,Semaradrid,10
Sammael,Liah,4
Sammael,Tolmeran,1
Sammael,Darlin,5
Sammael,Jheran,5
Sammael,Nalesean,3
Sammael,Mat,15
Sammael,Chiape,6
Sammael,Alsalam,4
Sammael,Ishamael,17
Sammael,Shaofan,3
Sammael,Osana,1
Sammael,Rashan,5
Sammael,Mattin,12
Sammael,Ashmanaille,5
Sammael,Hamad,5
